timestamp,baseline_nphr,optimized_nphr,delta_nphr,No1 AIR PH INLET FLUE GAS O2_lever_now,No2 AIR PH INLET FLUE GAS O2_lever_now,COAL FLOW MILL GROUP 1 P_lever_now,R SH 1ST SPRAY WATER FLOW_lever_now,L SH 1ST SPRAY WATER FLOW_lever_now,L SH 2ST SPRAY WATER FLOW_lever_now,R SH 2ST SPRAY WATER FLOW_lever_now,NO.1 HP HEATER LVL_lever_now,NO.3 HP HEATER LVL_lever_now,NO.2 HP HEATER LVL_lever_now,MAIN STEAM OUTLET TEMPERATURE_lever_now,MAIN STEAM PRESSURE_lever_now,CDST A SIDE WTR CIRCLE INLET PRESS_lever_now,CDST B SIDE WTR CIRCLE INLET PRESS_lever_now,SH 1ST SPRAY OUT STM TEMP R_lever_now,SH 2ND SPRAY OUT STM TEMP L_lever_now,SH 2ND SPRAY OUT STM TEMP R_lever_now,SH 1ST SPRAY IN STM TEMP(R)_lever_now,SH 1ST SPRAY IN STM TEMP(L)_lever_now,HP HEATER OUTLET HDR WTR TEMP_lever_now,No.1 FD FAN MOVABLE BLADE POSI_lever_now,No.2 FD FAN MOVABLE BLADE POSI_lever_now,BURNOUT AIR DOWN ANGLE 1 SEC AIR VLV POST_lever_now,BURNOUT AIR MIDDLE ANGLE 1 SEC AIR VLV POST_lever_now,BURNOUT AIR UP ANGLE 1 SEC AIR VLV POST_lever_now,No1 AIR PH INLET FLUE GAS O2_lever_delta,No1 AIR PH INLET FLUE GAS O2_lever_optimized,No2 AIR PH INLET FLUE GAS O2_lever_delta,No2 AIR PH INLET FLUE GAS O2_lever_optimized,COAL FLOW MILL GROUP 1 P_lever_delta,COAL FLOW MILL GROUP 1 P_lever_optimized,R SH 1ST SPRAY WATER FLOW_lever_delta,R SH 1ST SPRAY WATER FLOW_lever_optimized,L SH 1ST SPRAY WATER FLOW_lever_delta,L SH 1ST SPRAY WATER FLOW_lever_optimized,L SH 2ST SPRAY WATER FLOW_lever_delta,L SH 2ST SPRAY WATER FLOW_lever_optimized,R SH 2ST SPRAY WATER FLOW_lever_delta,R SH 2ST SPRAY WATER FLOW_lever_optimized,NO.1 HP HEATER LVL_lever_delta,NO.1 HP HEATER LVL_lever_optimized,NO.3 HP HEATER LVL_lever_delta,NO.3 HP HEATER LVL_lever_optimized,NO.2 HP HEATER LVL_lever_delta,NO.2 HP HEATER LVL_lever_optimized,MAIN STEAM OUTLET TEMPERATURE_lever_delta,MAIN STEAM OUTLET TEMPERATURE_lever_optimized,MAIN STEAM PRESSURE_lever_delta,MAIN STEAM PRESSURE_lever_optimized,CDST A SIDE WTR CIRCLE INLET PRESS_lever_delta,CDST A SIDE WTR CIRCLE INLET PRESS_lever_optimized,CDST B SIDE WTR CIRCLE INLET PRESS_lever_delta,CDST B SIDE WTR CIRCLE INLET PRESS_lever_optimized,SH 1ST SPRAY OUT STM TEMP R_lever_delta,SH 1ST SPRAY OUT STM TEMP R_lever_optimized,SH 2ND SPRAY OUT STM TEMP L_lever_delta,SH 2ND SPRAY OUT STM TEMP L_lever_optimized,SH 2ND SPRAY OUT STM TEMP R_lever_delta,SH 2ND SPRAY OUT STM TEMP R_lever_optimized,SH 1ST SPRAY IN STM TEMP(R)_lever_delta,SH 1ST SPRAY IN STM TEMP(R)_lever_optimized,SH 1ST SPRAY IN STM TEMP(L)_lever_delta,SH 1ST SPRAY IN STM TEMP(L)_lever_optimized,HP HEATER OUTLET HDR WTR TEMP_lever_delta,HP HEATER OUTLET HDR WTR TEMP_lever_optimized,No.1 FD FAN MOVABLE BLADE POSI_lever_delta,No.1 FD FAN MOVABLE BLADE POSI_lever_optimized,No.2 FD FAN MOVABLE BLADE POSI_lever_delta,No.2 FD FAN MOVABLE BLADE POSI_lever_optimized,BURNOUT AIR DOWN ANGLE 1 SEC AIR VLV POST_lever_delta,BURNOUT AIR DOWN ANGLE 1 SEC AIR VLV POST_lever_optimized,BURNOUT AIR MIDDLE ANGLE 1 SEC AIR VLV POST_lever_delta,BURNOUT AIR MIDDLE ANGLE 1 SEC AIR VLV POST_lever_optimized,BURNOUT AIR UP ANGLE 1 SEC AIR VLV POST_lever_delta,BURNOUT AIR UP ANGLE 1 SEC AIR VLV POST_lever_optimized,AIR COAL RATIO MILL_exo_now,COAL FLOW MILL TOTAL_exo_now,LOAD_exo_now,HOTWELL LEVEL_exo_now,INLET TEMP CONDENSER_exo_now,OUTLET PRESS SIDE CONDENSER_exo_now,OUTLET TEMP CONDENSER_exo_now,CDST VAM_exo_now,RH OUT STEAM TEMP_exo_now,energy_kwh,delta_kcal,fuel_saving_kg,cost_saving_rp,bpp_saving_rp_kwh,efficiency_pct,date
2025-03-01 09:30:00,2801.403564453125,2738.501708984375,62.90185546875,1.5245768333333334,1.8741862,0.6125022583533108,13.925610333333331,5.998992133333334,2.9515843000000004,4.030219533333334,423.14453333333336,422.10612,420.9674433333333,538.8829883333333,15.388264833333334,0.1161536533333333,0.1293932366666666,422.9735,498.9586983950617,473.2809950000001,429.0157833333333,418.06166,263.4399,29.792969,29.447266,49.73632866666666,49.66601599999999,51.063802,0.0030882231484685,1.527665056481802,0.0190181315908319,1.893204331590832,0.0035866831892965,0.6160889415426074,0.0468858740279607,13.972496207361294,-0.0491077718838273,5.949884361449507,0.0432878324274557,2.994872132427456,-0.0062996904586425,4.023919842874691,3.922679569158845,427.0672129024922,-2.785563835213736,419.32055616478624,-3.666434929045522,417.30100840428776,5.052429641815934,543.9354179751492,-0.1631014677730231,15.225163365560311,-0.0002164837687612,0.1159371695645721,-0.0010707924508564,0.1283224442158102,1.0031026629711732,423.9766026629711,0.2104407835232109,499.16913917858494,1.2688964070109705,474.5498914070111,-0.3775522899602492,428.6382310433731,-1.823418068312833,416.2382419316872,1.4424320972540272,264.88233209725405,0.5958593800000003,30.38882838,0.0350801517807219,29.48234615178072,-0.5457754723958743,49.190553194270784,-0.0351216171003656,49.630894382899626,0.0186687546415242,51.08247075464153,1.84611683799215,206.03983786000003,321.8915,608.6015633333333,32.081209666666666,0.066351568,39.53574683333333,-88.93229333333333,524.8505466666667,80472.875,5061893.152404785,1227.762561038887,1134121.1105084512,14.093209799059013,2.245369295124366,2025-03-01
2025-03-01 09:45:00,2792.9931640625,2759.165283203125,33.827880859375,2.342773433333333,3.093912766666667,0.6145248266119939,8.397576333333333,3.114735,1.4877128333333334,3.067320666666667,422.5859366666666,420.00065,423.02278666666666,538.8235383333333,15.733968,0.11682032,0.1294140666666666,425.61322666666666,498.9472903292181,475.0813466666667,426.95085666666665,417.2352233333333,259.45320666666663,29.792969,29.447266,49.84309833333333,49.65625033333333,51.069009666666666,0.0063620921539699,2.3491355254873034,-0.0145902735382685,3.0793224931283985,0.0013009414345716,0.6158257680465655,0.0579015668935731,8.455477900226906,-0.0194779771499122,3.0952570228500877,-0.0052280385429555,1.482484794790378,-0.0166065990009163,3.0507140676657505,3.182264325024164,425.7682009916908,2.553674398230441,422.5543243982304,-1.354702968596314,421.6680836980704,3.210727882893252,542.0342662162266,-0.279068139242332,15.454899860757669,0.0014788793460218,0.1182991993460218,0.0008224341172961,0.1302365007839628,2.988345572604487,428.6015722392712,-1.2388469595043148,497.7084433697138,2.139194235063769,477.2205409017305,-1.8608490741567607,425.0900075925099,1.2697715186385494,418.50499485197184,0.3836549912603004,259.83686165792693,-0.2143666628312956,29.578602337168704,-0.1031957346676186,29.34407026533238,0.3637129008377613,50.20681123417109,0.2436169916361095,49.89986732496944,-0.0634955402981631,51.0055141263685,2.042888307334458,189.18934755,302.71096000000006,602.8125066666666,32.02708616666666,0.0668750036666666,39.05291983333333,-89.3431,520.92784,75677.74000000002,2560017.5724267587,620.9324528183733,573573.9346419161,7.579163101883274,1.2111694827842414,2025-03-01
2025-03-01 10:00:00,2780.27587890625,2747.70458984375,32.5712890625,3.5987956000000003,4.473795566666666,0.615952034434528,5.7272154,3.0585338666666666,4.752737300000001,4.162226733333333,423.49544,416.9713566666667,424.1328133333333,540.1356333333333,15.543701,0.11682032,0.1302682366666666,431.1777816666667,498.9358822633745,479.41832166666666,431.88901333333337,421.49257333333327,253.49044666666668,29.792969,29.447266,49.52669266666666,49.62760333333333,51.059896,-0.0195655264119674,3.579230073588033,-0.0051615804127154,4.468633986253951,-0.0056558776925448,0.6102961567419831,0.0252715529428515,5.752486952942851,0.0259339740114579,3.0844678406781245,-0.0143439298924192,4.738393370107581,0.0168310594837812,4.179057792817114,2.6731848399711566,426.16862483997113,-3.372316005281448,413.5990406613852,1.350077967793709,425.48289130112704,4.132196825414894,544.2678301587482,-0.0216038521267059,15.522097147873293,-0.0004419757026125,0.1163783442973874,0.002049352580523,0.1323175892471897,-0.835323729168465,430.34245793749824,-4.606443856395401,494.3294384069791,-1.37250697331325,478.0458146933534,0.5677162070021495,432.4567295403355,-1.784226650762264,419.708346682571,0.1313671846116904,253.6218138512784,-0.5487750818908879,29.24419391810911,-0.0099216557955656,29.437344344204437,-0.5804387689566113,48.94625389771005,0.5661580458802007,50.193761379213534,-0.142133614916645,50.91776238508336,2.2730436590566616,172.39006188333337,272.31300000000005,615.0351633333333,31.97944533333333,0.0674544311666666,38.338424,-90.02994666666666,515.923915,68078.25000000001,2217396.359619141,537.829652139326,496809.3845706596,7.297622729295472,1.171512845527884,2025-03-01
2025-03-01 10:45:00,2802.22607421875,2754.329345703125,47.896728515625,2.9169921666666667,3.5618489333333336,0.610390006166669,19.841317,13.6458365,3.576158433333333,9.557492766666668,424.2975266666666,419.5208333333333,424.22591,538.95904,14.644531333333331,0.11785157,0.1301171933333333,415.3736366666667,498.9016580658436,469.47357,437.03856,425.96543333333335,256.25702333333334,29.792969,29.447266,49.92773533333334,50.20898333333333,51.12499966666667,0.020870971567517,2.937863138234184,0.0008825255472011,3.5627314588805348,-0.0074201214464216,0.6029698847202474,0.2645034013339362,20.105820401333936,0.1132517527432988,13.7590882527433,0.015583197759688,3.591741631093021,0.0262604027747848,9.583753169441453,-2.66542146770621,421.63210519896046,-0.286341044174776,419.23449228915854,-1.583439069921326,422.6424709300786,1.7331194696221246,540.6921594696221,-0.0083569432431662,14.636174390090169,0.0016198359072427,0.1194714059072428,0.0012419815643412,0.1313591748976746,-3.074126684666453,412.29950998200025,-3.1050491023760856,495.7966089634675,1.1024357379929484,470.57600573799294,0.707212246371796,437.74577224637176,-2.718019738512908,423.2474135948205,2.852693118415175,259.1097164517485,0.2903210465605497,30.08329004656055,-0.485616517931863,28.961649482068136,0.5839239108032572,50.5116592441366,-0.1973478839237472,50.01163544940958,-0.4325010051739966,50.69249866149267,1.9901039106898808,194.70207539333333,287.12972,611.41405,31.8473755,0.067248702,38.269145,-90.10677,530.7950783333333,71782.43000000001,3438143.5619018557,833.9219769533421,770318.7477711107,10.731299396957036,1.7092385570275026,2025-03-01
2025-03-01 11:00:00,2806.18115234375,2768.04150390625,38.1396484375,2.0463867,2.389160166666666,0.6080912031995611,26.91657066666667,20.33994033333333,5.3726387,6.653989633333334,422.79362,417.62304666666665,425.09960666666666,539.099055,14.636149166666668,0.11785157,0.1297552133333333,405.985725,498.89025,470.1743983333333,436.00488666666666,424.9813266666667,261.19813666666664,29.792969,29.447266,49.96354133333333,50.20638066666667,51.14127666666667,-0.0222866015143994,2.0241000984856004,-0.0195090918702889,2.3696510747963777,-0.0020529387095354,0.6060382644900256,0.1998461636459829,27.11641683031265,0.2342964722439759,20.57423680557731,0.0254871841556907,5.39812588415569,-0.0484202343176241,6.60556939901571,4.07836900048585,426.8719890004858,-3.1367716106680064,414.48627505599865,-1.6175901926620782,423.4820164740046,-1.6683490468674336,537.4307059531326,-0.2677832335290979,14.36836593313757,0.0007931262452803,0.1186446962452804,0.0009167046947084,0.1306719180280417,-1.299989704594168,404.6857352954058,-1.4622700124506878,497.4279799875493,-3.114303133054761,467.06009520027857,-2.72982242996153,433.27506423670513,1.0370096887058935,426.0183363553726,1.7561443811522963,262.95428104781894,0.3066263751264415,30.09959537512644,-0.2789665362091469,29.16829946379085,0.146360111982382,50.109901445315714,0.2938316034362955,50.50021227010296,1.0228255333333325,52.1641022,1.7830019172486569,212.7704687266667,310.35272000000003,566.5898466666667,31.804077,0.067231775,38.68268566666667,-89.65429666666667,536.4878583333334,77588.18000000001,2959185.908105469,717.7507623604656,663007.9117152329,8.545217992163662,1.35912994803081,2025-03-01
2025-03-01 11:15:00,2728.525390625,2668.11865234375,60.40673828125,1.7698567666666667,1.9327799666666667,0.5985765486717872,28.352332,22.524650666666663,3.637566433333333,4.5334029,423.80338666666665,422.7864566666667,419.8932266666666,539.0753966666666,14.802978583333331,0.1171849033333333,0.12973959,402.7833166666667,498.8663857065217,470.32605,434.60431666666665,423.5468766666666,263.8465066666667,29.792969,29.447266,49.63476566666666,50.126954000000005,51.177083333333336,0.0252213013179869,1.7950780679846536,-0.0038794913654471,1.92890047530122,-0.0003889609133058,0.5981875877584814,-0.2306685202377387,28.12166347976226,-0.158108704575369,22.366541962091294,0.0647144969497741,3.702280930283108,-0.0293626676819904,4.504040232318009,0.3626157737992912,424.166002440466,0.6752967053802195,423.4617533720469,-2.721544857119113,417.1716818095475,2.080732348462675,541.1561290151293,0.1714925926571329,14.974471175990466,0.0009747808830354,0.1181596842163687,0.0013962232880542,0.1311358132880542,-2.838240667801415,399.94507599886526,-1.6533983084109425,497.2129873981108,-1.6681528159897994,468.6578971840102,-0.8501080836971937,433.7542085829695,-4.582510435875236,418.96436623079137,2.758475453691005,266.6049821203577,-0.3270304207295424,29.465938579270457,-0.1478977648983424,29.299368235101657,0.3945627609434226,50.02932842761008,0.4698785210144081,50.59683252101441,-0.6858795620476599,50.49120377128568,1.689906999175544,219.22222639333336,323.3224333333333,600.6328,31.734788166666668,0.0673346393333333,39.08539816666666,-89.31966333333332,530.4102216666666,80830.60833333334,4882713.402705892,1184.3024994071816,1093975.7477773959,13.534176846300642,2.2138968722373935,2025-03-01
2025-03-01 11:30:00,2743.07421875,2677.114990234375,65.959228515625,1.5379231666666666,1.7101237000000002,0.5301435487645091,30.534002666666662,23.597497,3.201056833333334,4.572275666666667,423.5312466666667,420.6022133333333,422.05599,539.5620616666668,14.789794666666666,0.1164713583333333,0.1295234466666666,403.04526166666665,498.8425214130434,473.20516,436.3635433333334,425.77219,264.11827,29.792969,29.447266,49.55794266666667,49.997396,51.184896,0.0110037836410117,1.5489269503076784,0.0004237203436676,1.710547420343668,-0.0064446165175179,0.5236989322469912,0.4070469496391169,30.941049616305783,0.1958441972835238,23.793341197283524,0.013948683371765,3.215005516705099,0.0125628973555462,4.584838564022213,-2.660607724910392,420.8706389417563,-0.2870791326170092,420.31513420071633,-1.5753397623929004,420.4806502376071,1.7350585939590246,541.2971202606258,-0.0084398381753665,14.7813548284913,0.0016008652951647,0.118072223628498,0.0012363141932968,0.1307597608599635,-2.9828859721595222,400.0623756945071,-3.1046810494588044,495.7378403635847,1.1111983999156223,474.3163583999156,0.7061199398870599,437.0696632732205,-2.7167866826045497,423.0554033173954,2.9402057413921057,267.0584757413921,0.2903210465605497,30.08329004656055,-0.485616517931863,28.961649482068136,0.5795990445006964,50.137541711167366,-0.1965162336945169,49.800879766305485,-0.4330077088325197,50.75188829116748,1.665866552754684,227.36414935333332,324.26623333333333,615.5156133333334,31.6763355,0.0672252636666666,39.07023816666667,-89.31966333333332,526.8510366666667,81066.55833333333,5347087.646083578,1296.9365067170795,1198019.159349768,14.778216615829374,2.4045732362896897,2025-03-01
2025-03-01 11:45:00,2770.466064453125,2733.757080078125,36.708984375,1.5927734333333332,1.6889648333333334,0.4797695107801545,25.719645333333336,19.671791666666667,1.4931282666666668,3.3803639000000003,423.00847,421.32552,422.7792933333333,535.6649483333333,15.794515166666669,0.1173750026666666,0.1308489633333333,405.49414,498.8186571195652,469.7000783333333,430.9370733333333,420.4390833333334,264.7319766666667,29.792969,29.447266,49.86197933333333,49.88736933333333,51.19596366666667,0.0150299830921181,1.607803416425451,0.0097699920891782,1.6987348254225116,0.0061543002658225,0.4859238110459771,0.4712791898687278,26.190924523202064,-0.0005764672632899,19.671215199403377,0.022326667375621,1.5154549340422878,-0.0109101544787648,3.3694537455212354,-2.6886283154211696,420.3198416845788,-1.6052333426902692,419.72028665730977,1.3091948760816765,424.088488209415,3.072949285745153,538.7378976190785,-0.1675350937195787,15.626980072947088,0.0014935055445646,0.1188685082112313,0.0019242304928276,0.1327731938261609,-1.5857288271133712,403.9084111728866,-3.682225413610922,495.1364317059543,1.3457302093305543,471.0458085426639,-2.5447670260648465,428.3923063072685,-2.334049931416189,418.1050334019172,3.0846653535759856,267.8166420202427,-0.0448101789619919,29.748158821038007,-0.2897850296220774,29.15748097037792,0.4831615178173862,50.34514085115072,0.4868927678046191,50.37426210113795,0.0125685232777712,51.20853218994444,2.070697956124312,209.44979566666663,331.11304666666666,614.92969,31.6113775,0.0675924503333333,39.17200583333333,-89.21940333333333,526.9377649999999,82778.26166666667,3038705.9141113283,737.0383457384748,680824.4311090014,8.224676592636849,1.3250111541159106,2025-03-01
2025-03-01 12:00:00,2764.099365234375,2721.601806640625,42.49755859375,1.6967773666666666,1.7091471333333337,0.4851512292803609,25.803491666666662,17.10401,4.980470266666667,2.9834683,423.33789,417.0501266666667,425.5579466666666,538.602675,15.174641833333332,0.1177265639999999,0.13029428,410.64719,498.79479282608696,472.9575916666666,433.5169266666667,421.75959,264.06143,29.792969,29.447266,50.04427066666667,49.724610000000006,51.218749333333335,0.0095089534628902,1.7062863201295568,0.0204356718651865,1.72958280519852,0.0050748387200429,0.4902260680004039,0.0288641026150351,25.832355769281698,-0.0269006127687241,17.077109387231275,0.0630897331462509,5.043559999812918,-0.001861962284515,2.981606337715485,0.4231690621002713,423.7610590621003,-4.281361854126146,412.76876481254055,-0.2910108051137285,425.2669358615529,3.243225297211211,541.8459002972112,-0.0925638525271015,15.08207798080623,0.0002577491819186,0.1179843131819186,0.0005266692011269,0.1308209492011269,-0.026840015367668,410.6203499846324,-3.0143822549257493,495.7804105711612,1.4317214120179074,474.38931307868455,3.5252654333634723,437.04219210003015,-1.103077122405182,420.6565128775948,1.8933216010162253,265.9547516010162,0.3143743928397455,30.107343392839745,0.3357022374107075,29.782968237410707,0.8151896150582871,50.85946028172496,-0.8510233539306498,48.87358664606936,-0.890599533117836,50.3281498002155,2.0646399284544112,212.931274,326.8304,610.4179533333332,31.53559683333333,0.0672617228333333,38.92950916666666,-89.44075333333332,536.4030216666667,81707.6,3472373.518554688,842.2244554883474,777987.9962682512,9.521611163077255,1.53748302713953,2025-03-01
2025-03-01 12:15:00,2773.04638671875,2739.31494140625,33.7314453125,1.8452148333333331,1.8108724,0.4925023356217473,25.23003633333333,15.976591333333332,3.1713683666666665,2.1364792666666665,424.24739666666665,421.1822866666666,421.0032533333333,538.1110783333334,15.8509115,0.1177265639999999,0.1307578133333333,411.9499266666666,498.7709285326087,469.59711333333337,432.0691833333333,420.63664666666665,264.07684666666665,29.792969,29.447266,50.01106733333334,49.63151,51.23112033333333,0.0132024442034992,1.8584172775368328,0.000448683025483,1.8113210830254831,-0.0059870363309353,0.4865152992908119,0.3363400940545133,25.566376427387848,0.1325955335433928,16.109186866876726,0.0138193151528023,3.185187681819469,0.0058702431100252,2.142349509776692,-2.6651065528887443,421.5822901137779,-0.2874750576599467,420.8948116090067,-1.5714103834251318,419.4318429499082,1.7303926967786083,539.841471030112,-0.0090453674988175,15.84186613250118,0.0016181177357545,0.1193446817357545,0.001248096346019,0.1320059096793523,-3.048788248756068,408.9011384179106,-3.104235471847346,495.66669306076136,1.102725847158979,470.6998391804924,0.699170841431453,432.7683541747648,-2.6840175725884023,417.9526290940783,2.9397446103901075,267.0165912770568,0.2903210465605497,30.08329004656055,-0.485616517931863,28.961649482068136,0.5848985103321667,50.5959658436655,-0.1950781080233028,49.436431891976696,-0.4333987517813753,50.797721581551954,2.133447934425473,207.6470646666667,328.5319666666667,605.5546966666667,31.51611116666667,0.0673138053333333,38.938169,-89.45312666666666,535.8113016666667,82132.99166666667,2770464.516756185,671.9763748359597,620724.736727221,7.557556642358855,1.2164039330194276,2025-03-01
